"mechanism","ligand","receptor","frac_from_ligand","dominance","dominant","r_dominant","r_other","max_r_any_input_gene","nearest_gene"
"LGALS3BP-VANGL1","Lgals3bp","Vangl1",0.909076923076923,0.909076923076923,"ligand",0.588867610822666,0.193949631829743,0.588867610822663,"Lgals3bp"
"LIN7C-ABCA1","Lin7c","Abca1",0.432,0.568,"receptor",0.620628296714845,0.367015535512352,0.620628296714846,"Abca1"
"LIN7C-HTR2C","Lin7c","Htr2c",0.000846153846153846,0.999153846153846,"receptor",0.916770384271376,0.296329707864155,0.916770384271377,"Htr2c"
"LIPC-LRP1","Lipc","Lrp1",0.992615384615385,0.992615384615385,"ligand",0.958649394338703,0.227669580302013,0.9586493943387,"Lipc"
"LPL-CD44","Lpl","Cd44",1,1,"ligand",1,0.170840504650844,0.999999999999998,"Lpl"
"LPL-GPIHBP1","Lpl","Gpihbp1",0.111192307692308,0.888807692307692,"receptor",0.671767446636867,0.27941485253745,0.671767446636862,"Gpihbp1"
"LPL-LRP1","Lpl","Lrp1",0.793269230769231,0.793269230769231,"ligand",0.723151518791122,0.226484289305578,0.723151518791128,"Lpl"
"LPL-LRP2","Lpl","Lrp2",0.0230384615384615,0.976961538461538,"receptor",0.748483174569408,0.065714684419976,0.748483174569403,"Lrp2"
"LPL-SDC1","Lpl","Sdc1",0.454423076923077,0.545576923076923,"receptor",0.501996869779969,0.44575814750596,0.501996869779966,"Sdc1"
"LPL-VLDLR","Lpl","Vldlr",0.226076923076923,0.773923076923077,"receptor",0.634425841722745,0.357450896998466,0.634425841722743,"Vldlr"
"LRP1B-PLAUR","Lrp1b","Plaur",0.00153846153846154,0.998461538461539,"receptor",0.853888568895194,0.0460201788763374,0.853888568895195,"Plaur"
"LRPAP1-LDLR","Lrpap1","Ldlr",0.0615769230769231,0.938423076923077,"receptor",0.790596478181573,0.20480260655191,0.790596478181571,"Ldlr"
"LRPAP1-LRP1","Lrpap1","Lrp1",0.752230769230769,0.752230769230769,"ligand",0.789189960173729,0.503452837329226,0.789189960173725,"Lrpap1"
"LRPAP1-LRP2","Lrpap1","Lrp2",0.00742307692307692,0.992576923076923,"receptor",0.787955559660608,0.122359493977104,0.787955559660607,"Lrp2"
"LRPAP1-LRP8","Lrpap1","Lrp8",0.0391153846153846,0.960884615384615,"receptor",0.906705415757706,0.233254515067275,0.906705415757701,"Lrp8"
"LRPAP1-SORL1","Lrpap1","Sorl1",0.0526923076923077,0.947307692307692,"receptor",0.781894851980993,0.246179810169345,0.781894851980997,"Sorl1"
"LRPAP1-SORT1","Lrpap1","Sort1",0.142884615384615,0.857115384615385,"receptor",0.715464656809545,0.393703630912027,0.715464656809545,"Sort1"
"LRPAP1-VLDLR","Lrpap1","Vldlr",0.0707692307692308,0.929230769230769,"receptor",0.759062811293187,0.242059822589611,0.759062811293187,"Vldlr"
"LTBP1-ITGB5","Ltbp1","Itgb5",0.530192307692308,0.530192307692308,"ligand",0.51776506447401,0.635684952306284,0.63568495230628,"Itgb5"
"LTBP3-ITGB5","Ltbp3","Itgb5",0.215538461538462,0.784461538461538,"receptor",0.775186849118553,0.592659449694757,0.77518684911855,"Itgb5"
"LTF-GP9","Ltf","Gp9",0.529538461538462,0.529538461538462,"ligand",0.309166187654115,0.448968929198364,0.448968929198363,"Gp9"
"LTF-GPR162","Ltf","Gpr162",0.794923076923077,0.794923076923077,"ligand",0.151526065000247,0.00544099726694537,0.303851687965734,"Artn"
"LTF-LRP1","Ltf","Lrp1",0.986653846153846,0.986653846153846,"ligand",0.691613237850251,-0.129907305945653,0.691613237850249,"Ltf"
"LTF-LRP11","Ltf","Lrp11",0.836384615384615,0.836384615384615,"ligand",0.276173155828091,0.0212449632267023,0.395360526533298,"Mst1"
"LTF-TFRC","Ltf","Tfrc",0.995423076923077,0.995423076923077,"ligand",0.905601404344761,0.323493490473815,0.905601404344761,"Ltf"
"LY86-CD180","Ly86","Cd180",0.0414615384615385,0.958538461538462,"receptor",0.732653214445331,0.162551304915474,0.73265321444533,"Cd180"
"LYPD3-AGR2","Lypd3","Agr2",0.0271153846153846,0.972884615384615,"receptor",0.284802487275113,0.120445813801618,0.541689047614517,"Artn"
"MATN1-ITGA1","Matn1","Itga1",0.887615384615385,0.887615384615385,"ligand",0.36949899130843,0.166370637998782,0.490755108785108,"Col11a1"
"MATN1-ITGB1","Matn1","Itgb1",0.991038461538462,0.991038461538462,"ligand",0.759195882593257,0.0511660193791693,0.759195882593258,"Matn1"
"MATN1-PTPRD","Matn1","Ptprd",0.985846153846154,0.985846153846154,"ligand",0.700914304526766,0.042878601543161,0.700914304526767,"Matn1"
"MDK-ALK","Mdk","Alk",0.0109615384615385,0.989038461538462,"receptor",0.870513669108203,-0.0279247281688896,0.870513669108207,"Alk"
"MDK-ITGA4","Mdk","Itga4",0.0545384615384615,0.945461538461538,"receptor",0.90246471818166,0.106656421686908,0.902464718181666,"Itga4"
"MDK-ITGA6","Mdk","Itga6",0.00530769230769231,0.994692307692308,"receptor",0.974790325428676,0.278023182528578,0.974790325428672,"Itga6"
"MDK-ITGB1","Mdk","Itgb1",0.187076923076923,0.812923076923077,"receptor",0.937931494204882,0.690480304306823,0.937931494204878,"Itgb1"
"MDK-LRP1","Mdk","Lrp1",0.0720769230769231,0.927923076923077,"receptor",0.965430048191933,0.492383979303757,0.965430048191933,"Lrp1"
"MDK-LRP2","Mdk","Lrp2",0.000423076923076923,0.999576923076923,"receptor",0.982037466451528,0.0796192740738716,0.982037466451531,"Lrp2"
"MDK-PTPRB","Mdk","Ptprb",0.00226923076923077,0.997730769230769,"receptor",0.974566322507298,0.190939718213465,0.974566322507298,"Ptprb"
"MDK-PTPRZ1","Mdk","Ptprz1",0.0726538461538462,0.927346153846154,"receptor",0.864002250725334,-0.0739672551824613,0.864002250725332,"Ptprz1"
"MDK-SDC1","Mdk","Sdc1",0.00980769230769231,0.990192307692308,"receptor",0.966001949453238,0.338586799340048,0.966001949453231,"Sdc1"
"MDK-SDC3","Mdk","Sdc3",0.0706538461538462,0.929346153846154,"receptor",0.849470289181803,0.114511919707491,0.849470289181804,"Sdc3"
"MDK-SDC4","Mdk","Sdc4",0.0126923076923077,0.987307692307692,"receptor",0.902535558995386,0.221716395758705,0.902535558995391,"Sdc4"
"MDK-TSPAN1","Mdk","Tspan1",0.000807692307692308,0.999192307692308,"receptor",0.984748486424414,0.0819188992601498,0.984748486424408,"Tspan1"
"MFAP2-NOTCH1","Mfap2","Notch1",0.0617692307692308,0.938230769230769,"receptor",0.765497889510064,0.200841048298439,0.76549788951007,"Notch1"
"MFAP5-NOTCH1","Mfap5","Notch1",0.7545,0.7545,"ligand",0.609540273738088,0.379172396457744,0.609540273738091,"Mfap5"
"MFGE8-ITGAV","Mfge8","Itgav",0.282692307692308,0.717307692307692,"receptor",0.651175749373477,0.375023410170065,0.651175749373479,"Itgav"
"MFGE8-ITGB3","Mfge8","Itgb3",0.0311153846153846,0.968884615384615,"receptor",0.638301007204261,0.0430604211683679,0.63830100720426,"Itgb3"
"MFGE8-PDGFRB","Mfge8","Pdgfrb",0.244884615384615,0.755115384615385,"receptor",0.626068110800562,0.36307969959841,0.626068110800563,"Pdgfrb"
"MFNG-NOTCH1","Mfng","Notch1",0.945230769230769,0.945230769230769,"ligand",0.749941616215002,0.26172040939437,0.749941616214999,"Mfng"
"MFNG-NOTCH2","Mfng","Notch2",0.952307692307692,0.952307692307692,"ligand",0.800826477969888,0.166947901650268,0.800826477969883,"Mfng"
"MIA-CDH19","Mia","Cdh19",0.0103846153846154,0.989615384615385,"receptor",0.688287824261621,0.00721375626102777,0.688287824261611,"Cdh19"
"MIA-CDH7","Mia","Cdh7",0.139807692307692,0.860192307692308,"receptor",0.622981590414961,-0.0108895940213437,0.705595197710138,"Gpr162"
"MMP13-LRP1","Mmp13","Lrp1",0.999269230769231,0.999269230769231,"ligand",0.770955831686536,0.103775293700635,0.770955831686539,"Mmp13"
"MMP2-SDC2","Mmp2","Sdc2",0.2575,0.7425,"receptor",0.760435836097086,0.556616379304983,0.760435836097086,"Sdc2"
"MMP9-CD44","Mmp9","Cd44",1,1,"ligand",1,0.119650945605585,0.999999999999993,"Mmp9"
"MMP9-EPHB2","Mmp9","Ephb2",0.854923076923077,0.854923076923077,"ligand",0.529466776249225,0.238869080676008,0.529466776249223,"Mmp9"
"MMP9-ITGAM","Mmp9","Itgam",0.0432307692307692,0.956769230769231,"receptor",0.713222345223352,0.229046044514833,0.713222345223353,"Itgam"
"MMP9-ITGB2","Mmp9","Itgb2",0.0196538461538462,0.980346153846154,"receptor",0.935315076287979,0.157047284272915,0.935315076287975,"Itgb2"
"MMP9-LRP1","Mmp9","Lrp1",0.988846153846154,0.988846153846154,"ligand",0.864554147691721,0.210862232343093,0.864554147691722,"Mmp9"
"MST1-MST1R","Mst1","Mst1r",0.323615384615385,0.676384615384615,"receptor",0.329777672759663,0.0955852417415945,0.490708021516895,"Agrp"
"MSTN-ACVR2B","Mstn","Acvr2b",0.851923076923077,0.851923076923077,"ligand",0.486783952882302,0.315023440236474,0.486783952882306,"Mstn"
"NAMPT-INSR","Nampt","Insr",0.484538461538462,0.515461538461538,"receptor",0.48704508979814,0.453562806595416,0.487045089798138,"Insr"
"NCAM1-CACNA1C","Ncam1","Cacna1c",0.248615384615385,0.751384615384615,"receptor",0.510106883647037,0.537808327184152,0.537808327184153,"Ncam1"
"NCAM1-FGFR1","Ncam1","Fgfr1",0.254076923076923,0.745923076923077,"receptor",0.740758517921394,0.322067297884609,0.740758517921396,"Fgfr1"
"NCAM1-FGFR2","Ncam1","Fgfr2",0.992884615384615,0.992884615384615,"ligand",0.994333946510792,0.375578674498622,0.994333946510788,"Ncam1"
"NCAM1-GFRA1","Ncam1","Gfra1",0.0214230769230769,0.978576923076923,"receptor",0.913640699834465,0.303911190735898,0.913640699834458,"Gfra1"
"NCAM1-PTPRA","Ncam1","Ptpra",0.296846153846154,0.703153846153846,"receptor",0.78828993568699,0.532071674865029,0.788289935686994,"Ptpra"
"NCAM1-ROBO1","Ncam1","Robo1",0.322230769230769,0.677769230769231,"receptor",0.668409489968578,0.663634074966206,0.686155622212352,"Calm2"
"NCAM1-ROBO3","Ncam1","Robo3",0,1,"receptor",1,0.439470483226702,0.999999999999997,"Robo3"
"NCAN-CDH2","Ncan","Cdh2",0.699230769230769,0.699230769230769,"ligand",0.783979702378368,0.453436847805333,0.834260929816735,"Lingo1"
"NCAN-SDC3","Ncan","Sdc3",0.859192307692308,0.859192307692308,"ligand",0.81162597741248,0.686599438280275,0.82465345756281,"Shank1"
"NDP-FZD4","Ndp","Fzd4",0.912961538461538,0.912961538461538,"ligand",0.693825913213552,0.0113651467778727,0.693825913213551,"Ndp"
"NDP-LGR4","Ndp","Lgr4",0.972692307692308,0.972692307692308,"ligand",0.846989201311022,0.0623132883075618,0.846989201311019,"Ndp"
"NGF-KIDINS220","Ngf","Kidins220",0.995769230769231,0.995769230769231,"ligand",0.822503891226958,0.0341377884713659,0.822503891226962,"Ngf"
"NGF-MAGED1","Ngf","Maged1",0.999846153846154,0.999846153846154,"ligand",0.996088429728835,0.0614707035289738,0.996088429728838,"Ngf"
"NGF-NGFR","Ngf","Ngfr",0.923346153846154,0.923346153846154,"ligand",0.498451554160246,0.181079170526947,0.498451554160247,"Ngf"
"NGF-NTRK1","Ngf","Ntrk1",0,1,"receptor",1,0.0821903911096478,1,"Ntrk1"
"NGF-SORCS3","Ngf","Sorcs3",0.866076923076923,0.866076923076923,"ligand",0.384504477623054,0.0829857450793916,0.384504477623054,"Ngf"
"NGF-SORT1","Ngf","Sort1",0.977461538461538,0.977461538461538,"ligand",0.643661658905587,0.104764540648001,0.643661658905587,"Ngf"
"NID1-COL13A1","Nid1","Col13a1",0.0216153846153846,0.978384615384615,"receptor",0.842484499520395,0.237055137864297,0.842484499520394,"Col13a1"
"NID1-ITGA3","Nid1","Itga3",0.0163461538461538,0.983653846153846,"receptor",0.750848427734262,0.106649136309144,0.750848427734257,"Itga3"
"NID1-ITGAV","Nid1","Itgav",0.212269230769231,0.787730769230769,"receptor",0.781899532361328,0.487170954350857,0.781899532361325,"Itgav"
"NID1-ITGB1","Nid1","Itgb1",0.903538461538462,0.903538461538462,"ligand",0.91360479578551,0.582332870057372,0.913604795785513,"Nid1"
"NID1-ITGB3","Nid1","Itgb3",0.0214615384615385,0.978538461538462,"receptor",0.713250297773674,0.186295862238429,0.713250297773669,"Itgb3"
"NID1-PTPRF","Nid1","Ptprf",0.581576923076923,0.581576923076923,"ligand",0.610830687446557,0.499410613347141,0.610830687446555,"Nid1"
"NID2-COL13A1","Nid2","Col13a1",0.0332307692307692,0.966769230769231,"receptor",0.819964577187413,0.288820348080635,0.819964577187413,"Col13a1"
"NLGN1-NRXN1","Nlgn1","Nrxn1",0.261538461538462,0.738461538461539,"receptor",0.815011104266957,0.856264565431139,0.856264565431138,"Nlgn1"
"NLGN1-NRXN2","Nlgn1","Nrxn2",0.0124615384615385,0.987538461538462,"receptor",0.997877640385295,0.669807765170738,0.997877640385302,"Nrxn2"
"NLGN1-NRXN3","Nlgn1","Nrxn3",0.241538461538462,0.758461538461539,"receptor",0.755664979190106,0.803858813325316,0.803858813325316,"Nlgn1"
"NLGN2-NRXN1","Nlgn2","Nrxn1",0.846423076923077,0.846423076923077,"ligand",0.845867972383167,0.485444917189401,0.845867972383166,"Nlgn2"
"NLGN2-NRXN2","Nlgn2","Nrxn2",0.352153846153846,0.647846153846154,"receptor",0.755596750253304,0.690625816504854,0.755596750253298,"Nrxn2"
"NLGN2-NRXN3","Nlgn2","Nrxn3",0.772961538461538,0.772961538461538,"ligand",0.824582671865696,0.435986951600517,0.824582671865697,"Nlgn2"
"NLGN3-NRXN1","Nlgn3","Nrxn1",0.9445,0.9445,"ligand",0.995075457978029,0.757328047621635,0.995075457978025,"Nlgn3"
"NLGN3-NRXN2","Nlgn3","Nrxn2",0.547730769230769,0.547730769230769,"ligand",0.973385939329511,0.890774726193908,0.973385939329511,"Nlgn3"
"NLGN3-NRXN3","Nlgn3","Nrxn3",0.879961538461538,0.879961538461538,"ligand",0.9854438029344,0.611934810410694,0.985443802934392,"Nlgn3"
"NMB-NMBR","Nmb","Nmbr",0.832038461538462,0.832038461538462,"ligand",0.326852943734226,0.629025203655035,0.667535064541595,"Cxcr4"
"NOV-NOTCH1","Nov","Notch1",0.795961538461538,0.795961538461538,"ligand",0.607795167822551,0.239630094269049,0.607795167822545,"Nov"
"NOV-PLXNA1","Nov","Plxna1",0.717115384615385,0.717115384615385,"ligand",0.493310839975664,0.398613479535998,0.493310839975664,"Nov"
"NPNT-ITGA8","Npnt","Itga8",0.235076923076923,0.764923076923077,"receptor",0.643757423391027,0.382588251836582,0.643757423391028,"Itga8"
"NPNT-ITGB1","Npnt","Itgb1",0.960807692307692,0.960807692307692,"ligand",0.877995669595391,0.377462812088172,0.877995669595393,"Npnt"
"NPPA-NPR1","Nppa","Npr1",0.581384615384615,0.581384615384615,"ligand",0.219717865101788,0.340954073537673,0.340954073537673,"Npr1"
"NPPA-NPR3","Nppa","Npr3",0.527076923076923,0.527076923076923,"ligand",0.288746072254058,0.672842631189063,0.672842631189067,"Npr3"
"NPPC-NPR2","Nppc","Npr2",0.945884615384615,0.945884615384615,"ligand",0.77120342747685,0.130467554274617,0.77120342747685,"Nppc"
"NPPC-NPR3","Nppc","Npr3",0.840423076923077,0.840423076923077,"ligand",0.63999034510558,0.0394723778672485,0.639990345105584,"Nppc"
"NPY-FAP","Npy","Fap",0.588,0.588,"ligand",0.0820551510694029,0.301898655442524,0.38754035076332,"Cd63"
"NPY-MC4R","Npy","Mc4r",0.0201538461538462,0.979846153846154,"receptor",0.71364006358687,0.0425844162057514,0.713640063586868,"Mc4r"
"NPY-NPY1R","Npy","Npy1r",0.0536538461538462,0.946346153846154,"receptor",0.598742336656309,0.0763138304386258,0.598742336656308,"Npy1r"
"NRG1-ERBB2","Nrg1","Erbb2",0.444115384615385,0.555884615384615,"receptor",0.442281883370426,0.170017775754237,0.442281883370428,"Erbb2"
"NRG1-ERBB3","Nrg1","Erbb3",0.202384615384615,0.797615384615385,"receptor",0.593093315381213,0.111925048860631,0.593093315381211,"Erbb3"
"NRG1-ERBB4","Nrg1","Erbb4",0.528423076923077,0.528423076923077,"ligand",0.591833101694282,0.450434473060953,0.593519811300523,"Calm2"
"NRG1-GPC1","Nrg1","Gpc1",0.789461538461538,0.789461538461538,"ligand",0.503222661039038,0.476991961885708,0.566890860389993,"Adcy9"
"NRG2-ERBB2","Nrg2","Erbb2",0.949230769230769,0.949230769230769,"ligand",0.539928623947499,0.083685880839312,0.539928623947496,"Nrg2"
"NRG2-ERBB3","Nrg2","Erbb3",0.909230769230769,0.909230769230769,"ligand",0.405617389097084,0.177534392219329,0.405617389097083,"Nrg2"
"NRG2-ERBB4","Nrg2","Erbb4",0.972576923076923,0.972576923076923,"ligand",0.865787170560619,0.133827326745963,0.86578717056062,"Nrg2"
"NRG3-ERBB4","Nrg3","Erbb4",0.277269230769231,0.722730769230769,"receptor",0.531316277389201,0.604876344166944,0.634587401768722,"Lingo1"
"NRG4-EGFR","Nrg4","Egfr",0.971423076923077,0.971423076923077,"ligand",0.689145399658207,0.075939867932456,0.689145399658205,"Nrg4"
"NRG4-ERBB2","Nrg4","Erbb2",0.966846153846154,0.966846153846154,"ligand",0.694621256972048,0.104163433365262,0.694621256972048,"Nrg4"
"NRG4-ERBB4","Nrg4","Erbb4",0.971692307692308,0.971692307692308,"ligand",0.775544897318452,0.125681639842801,0.775544897318452,"Nrg4"
"NRTN-GFRA1","Nrtn","Gfra1",0.460807692307692,0.539192307692308,"receptor",0.371751622139304,0.364015451218808,0.378744163476999,"Rps19"
"NRTN-GFRA2","Nrtn","Gfra2",0.6345,0.6345,"ligand",0.453418414092734,0.323282004780598,0.45341841409273,"Nrtn"
"NRTN-RET","Nrtn","Ret",0.191884615384615,0.808115384615385,"receptor",0.425693166917126,0.16978975191655,0.488490836870605,"Calm1"
"NTF3-NGFR","Ntf3","Ngfr",0.922769230769231,0.922769230769231,"ligand",0.585583913407787,0.344521685146463,0.585583913407783,"Ntf3"
"NTF3-NTRK1","Ntf3","Ntrk1",0,1,"receptor",1,0.12862862566999,1,"Ntrk1"
"NTF3-NTRK2","Ntf3","Ntrk2",0.975153846153846,0.975153846153846,"ligand",0.728645385776776,0.122321469534183,0.728645385776786,"Ntf3"
"NTF3-NTRK3","Ntf3","Ntrk3",0.970230769230769,0.970230769230769,"ligand",0.779236099996113,0.168415107169001,0.779236099996109,"Ntf3"
"NTN1-DCC","Ntn1","Dcc",0.487192307692308,0.512807692307692,"receptor",0.457306053770983,0.540320276192258,0.540320276192257,"Ntn1"
"NTN1-NEO1","Ntn1","Neo1",0.945730769230769,0.945730769230769,"ligand",0.818246844887359,0.296035718598827,0.818246844887359,"Ntn1"
"NTN1-UNC5A","Ntn1","Unc5a",0.0404615384615385,0.959538461538462,"receptor",0.692544475256044,0.211566053129278,0.69254447525604,"Unc5a"
"NTN1-UNC5B","Ntn1","Unc5b",0.293461538461538,0.706538461538462,"receptor",0.511160106716642,0.28445213902023,0.511160106716643,"Unc5b"
"NTN1-UNC5C","Ntn1","Unc5c",0.660730769230769,0.660730769230769,"ligand",0.536264827963052,0.287246415776638,0.53626482796305,"Ntn1"
"NTN1-UNC5D","Ntn1","Unc5d",0.323153846153846,0.676846153846154,"receptor",0.420018317895061,0.461344911030392,0.563214225069237,"Calm2"
"NTN4-DCC","Ntn4","Dcc",0.909192307692308,0.909192307692308,"ligand",0.494996394068137,0.198219393063954,0.494996394068137,"Ntn4"
"NTN4-UNC5A","Ntn4","Unc5a",0.568730769230769,0.568730769230769,"ligand",0.234130945563268,0.337130295568386,0.499375684130739,"Ntsr1"
"NTNG1-LRRC4C","Ntng1","Lrrc4c",0.654538461538462,0.654538461538462,"ligand",0.786970148084468,0.551522522960471,0.786970148084467,"Ntng1"
"NTNG2-LRRC4","Ntng2","Lrrc4",0.872538461538461,0.872538461538461,"ligand",0.307427821877527,0.177681240105685,0.326580721260173,"Nmbr"
"NTNG2-LRRC4C","Ntng2","Lrrc4c",0.976615384615385,0.976615384615385,"ligand",0.576512057293394,0.127514393908981,0.576512057293392,"Ntng2"
"NTS-NGFR","Nts","Ngfr",0.819269230769231,0.819269230769231,"ligand",0.347882782315739,0.214734593253652,0.347882782315737,"Nts"
"NTS-NTSR1","Nts","Ntsr1",0,1,"receptor",1,0.0983394940602619,0.999999999999999,"Ntsr1"
"NTS-SORT1","Nts","Sort1",0.939538461538462,0.939538461538462,"ligand",0.561240802425339,0.13244033048583,0.561240802425344,"Nts"
"NUCB2-ERAP1","Nucb2","Erap1",0.383,0.617,"receptor",0.495307161426694,0.33741662921943,0.495307161426692,"Erap1"
"NXPH1-NRXN1","Nxph1","Nrxn1",0.934692307692308,0.934692307692308,"ligand",0.913948979558064,0.678628508941202,0.913948979558058,"Nxph1"
"NXPH1-NRXN2","Nxph1","Nrxn2",0.638346153846154,0.638346153846154,"ligand",0.720790431128564,0.929564286175513,0.929564286175513,"Nrxn2"
"NXPH1-NRXN3","Nxph1","Nrxn3",0.888115384615385,0.888115384615385,"ligand",0.888913397260562,0.562923165560774,0.888913397260563,"Nxph1"
"NXPH2-NRXN1","Nxph2","Nrxn1",0.999538461538461,0.999538461538461,"ligand",0.998031532867924,0.267218626531077,0.99803153286792,"Nxph2"
"NXPH3-NRXN1","Nxph3","Nrxn1",1,1,"ligand",1,0.283773020877401,0.999999999999997,"Nxph3"
"NXPH3-NRXN2","Nxph3","Nrxn2",1,1,"ligand",1,0.336665055716566,0.999999999999997,"Nxph3"
"NXPH3-NRXN3","Nxph3","Nrxn3",1,1,"ligand",1,0.242383534599561,0.999999999999997,"Nxph3"
"OLFM2-ROBO2","Olfm2","Robo2",0.981576923076923,0.981576923076923,"ligand",0.986955924411025,0.531399422095121,0.986955924411028,"Olfm2"
"OSTN-NPR3","Ostn","Npr3",0.914307692307692,0.914307692307692,"ligand",0.468551037003605,0.0497009487266976,0.468551037003605,"Ostn"
"P4HB-GPR162","P4hb","Gpr162",0,1,"receptor",1,-0.123893892998797,1,"Gpr162"
"PAPLN-SIRPA","Papln","Sirpa",0.999307692307692,0.999307692307692,"ligand",0.95994326013834,0.074302482803851,0.959943260138334,"Papln"
"PCSK9-VLDLR","Pcsk9","Vldlr",0.738423076923077,0.738423076923077,"ligand",0.43907181698506,0.107948564504138,0.439071816985059,"Pcsk9"
"PDAP1-PDGFRB","Pdap1","Pdgfrb",0.0371153846153846,0.962884615384615,"receptor",0.861489588295396,0.242802144722543,0.861489588295397,"Pdgfrb"
"PDGFA-PDGFRA","Pdgfa","Pdgfra",0.692692307692308,0.692692307692308,"ligand",0.603592792051219,0.437953006258637,0.603592792051223,"Pdgfa"
"PDGFA-PDGFRB","Pdgfa","Pdgfrb",0.519730769230769,0.519730769230769,"ligand",0.423142155743739,0.459185869869643,0.475797946512583,"Agrp"
