"mechanism","ligand","receptor","matched_partner","dom_gap","dom_true","R2_true","switchcoh_true","dom_null","R2_null","switchcoh_null"
"TCN2-LRP2","Tcn2","Lrp2","Itgb4",0.00119230769230771,0.968538461538462,0.381809907379028,0.972827559512289,0.967346153846154,0.416631203509203,0.972788852332108
"TCTN1-TMEM67","Tctn1","Tmem67","Ocln",0.047923076923077,0.750692307692308,0.260840732211975,0.889200696729243,0.798615384615385,0.216853976042261,0.928198180762531
"TFPI-F3","Tfpi","F3","Trem2",0.00130769230769223,0.979846153846154,0.375618495595815,0.979465840913489,0.978538461538462,0.589968149281653,0.977433713953938
"TFPI-LRP1","Tfpi","Lrp1","Gpihbp1",0.0167692307692308,0.883269230769231,0.754883330452519,0.904606154441649,0.900038461538462,0.504323542167363,0.9134894522934
"TFPI-SDC4","Tfpi","Sdc4","Cd36",0.0131153846153846,0.657038461538461,0.334291739124681,0.858718792335978,0.670153846153846,0.490230326452079,0.88370427714341
"TFPI-VLDLR","Tfpi","Vldlr","Ogfr",0.00296153846153846,0.804653846153846,0.465755033145171,0.872537255660925,0.801692307692308,0.57691045637327,0.86539578091736
"TG-ASGR1","Tg","Asgr1","Cd180",0.0232692307692307,0.802230769230769,0.825942396023357,0.955815753822334,0.778961538461538,0.313012097364663,0.953396555060964
"TG-LRP2","Tg","Lrp2","Glp2r",0.0028076923076924,0.550038461538461,0.360659802200996,0.932707567253726,0.552846153846154,0.115864861722523,0.957267273079156
"TGFA-EGFR","Tgfa","Egfr","Il1rapl1",3.84615384615428e-05,0.909269230769231,0.386791348023349,0.952544997096961,0.909307692307692,0.739669374947881,0.942132765628024
"TGFA-ERBB2","Tgfa","Erbb2","Gp9",0.00084615384615383,0.894846153846154,0.379271298467205,0.945035804141668,0.895692307692308,0.0455906720882135,0.948790400619315
"TGFA-ERBB3","Tgfa","Erbb3","P2rx7",0.00380769230769229,0.783961538461538,0.234773468436816,0.923882330172247,0.780153846153846,0.35193957192996,0.937081478614283
"TGFA-ERBB4","Tgfa","Erbb4","Mas1",0.00411538461538463,0.937153846153846,0.756726100179617,0.952099864524869,0.941269230769231,0.140735976630388,0.966169924520999
"TGFB1-ACVRL1","Tgfb1","Acvrl1","Gpr135",0.000807692307692398,0.927923076923077,0.703094357864829,0.956435068705245,0.927115384615385,0.249582646387019,0.970892200503193
"TGFB1-CAV1","Tgfb1","Cav1","Plxnb2",0.000192307692307714,0.999346153846154,0.971466673370393,0.999032320495452,0.999153846153846,0.95749634105576,0.998683955873815
"TGFB1-CD109","Tgfb1","Cd109","Hfe2",0.0025384615384616,0.887384615384615,0.582400941352675,0.940216760209019,0.884846153846154,0.644772361624539,0.955757693052061
"TGFB1-CXCR4","Tgfb1","Cxcr4","F3",0.0151153846153846,0.719576923076923,0.976742561636455,0.928391716663441,0.734692307692308,0.221836882892348,0.903367524675827
"TGFB1-ENG","Tgfb1","Eng","Ntrk2",0.00161538461538457,0.984038461538462,0.882037319207469,0.986684730017418,0.982423076923077,0.801271459457665,0.986491194116509
"TGFB1-ITGAV","Tgfb1","Itgav","Notch2",0.00138461538461543,0.997269230769231,0.89972152574298,0.996806657634991,0.995884615384615,0.930743345260195,0.995819624540352
"TGFB1-ITGB6","Tgfb1","Itgb6","Il2rg",0.00107692307692309,0.831423076923077,0.17825647517187,0.947009870330946,0.8325,0.341803120569373,0.935629959357461
"TGFB1-ITGB8","Tgfb1","Itgb8","Itgb4",0.0239615384615385,0.803538461538462,0.444106661340861,0.91749564544223,0.779576923076923,0.301682105430196,0.927675633830075
"TGFB1-SDC2","Tgfb1","Sdc2","Ptch1",0.000307692307692342,0.995076923076923,0.904226070211415,0.995026127346623,0.994769230769231,0.90157927743502,0.994677762724986
"TGFB1-TGFBR1","Tgfb1","Tgfbr1","Gp1bb",0.000730769230769202,0.997461538461539,0.960323110681373,0.9965744145539,0.998192307692308,0.920931976513673,0.998219469711632
"TGFB1-TGFBR2","Tgfb1","Tgfbr2","Lrp1",0.0024615384615384,0.997384615384615,0.91810267582889,0.997058254306174,0.999846153846154,0.98227415370247,0.999729049738727
"TGFB1-TGFBR3","Tgfb1","Tgfbr3","Mcam",0.001,0.991192307692308,0.881462743505968,0.990787691116702,0.990192307692308,0.867800824225738,0.991407005999613
"TGFB2-ACVR1","Tgfb2","Acvr1","Robo2",0.00403846153846144,0.678038461538462,0.55930258175397,0.839713566866654,0.682076923076923,0.454201915562254,0.866305399651635
"TGFB2-ENG","Tgfb2","Eng","Epha5",0.00546153846153852,0.729153846153846,0.48454268423161,0.862279852912715,0.734615384615385,0.26447262599847,0.91085736404103
"TGFB2-TGFBR1","Tgfb2","Tgfbr1","Sort1",0.0206153846153847,0.565307692307692,0.485730410855258,0.817785949293594,0.585923076923077,0.523948381956706,0.831623766208632
"TGFB2-TGFBR2","Tgfb2","Tgfbr2","Pdgfrb",0.0354615384615384,0.580923076923077,0.608154740450799,0.844880975420941,0.545461538461538,0.476039545032382,0.827811108960712
"TGFB2-TGFBR3","Tgfb2","Tgfbr3","Pecam1",0.00615384615384618,0.608269230769231,0.515727865104534,0.837739500677376,0.614423076923077,0.489222463246802,0.835591252177279
"TGFB3-ACVRL1","Tgfb3","Acvrl1","Tyro3",0.00561538461538458,0.789653846153846,0.564627934100122,0.899748403328817,0.784038461538462,0.392698661861145,0.903173988774918
"TGFB3-ENG","Tgfb3","Eng","Itga1",0.0111923076923077,0.526423076923077,0.451185753787992,0.867931101219276,0.515230769230769,0.405833596681457,0.863653957809174
"TGFB3-TGFBR1","Tgfb3","Tgfbr1","Adcy1",0.00815384615384618,0.699884615384615,0.528616321660386,0.863499129088446,0.708038461538462,0.256200065169594,0.920843816527966
"TGFB3-TGFBR2","Tgfb3","Tgfbr2","Npr2",0.0134615384615385,0.747,0.720857750525432,0.877182117282756,0.733538461538461,0.514321413647506,0.886781497967873
"TGFB3-TGFBR3","Tgfb3","Tgfbr3","Tnfrsf19",0.0024615384615384,0.567730769230769,0.536912442820953,0.856802786916973,0.570192307692308,0.425120698884511,0.874143603638475
"TGM2-ITGA4","Tgm2","Itga4","Plxna2",0.00626923076923069,0.522884615384615,0.182652077072645,0.898103348171086,0.529153846153846,0.32230321145624,0.894000387071802
"TGM2-ITGA9","Tgm2","Itga9","Itga8",0.0148461538461538,0.740076923076923,0.490766622484079,0.909986452486936,0.754923076923077,0.412898093633221,0.88631701180569
"TGM2-ITGB1","Tgm2","Itgb1","C3ar1",0.00196153846153846,0.962961538461538,0.916364784278648,0.967660150958003,0.961,0.387154823641164,0.965647377588543
"TGM2-ITGB3","Tgm2","Itgb3","Grm7",0.00338461538461543,0.936653846153846,0.401199189249025,0.951074124250048,0.933269230769231,0.798600625534359,0.960228372363073
"TGM2-SDC4","Tgm2","Sdc4","Ryk",0.000307692307692231,0.591576923076923,0.30993526300965,0.880143216566673,0.591269230769231,0.497036549340807,0.868705244822915
"TGM2-TBXA2R","Tgm2","Tbxa2r","Npy1r",0.001,0.9705,0.618880228452907,0.970311592800465,0.9695,0.436655089094895,0.98550416102187
"THBS1-CD36","Thbs1","Cd36","Plxnd1",0.0137692307692308,0.617153846153846,0.17856336995352,0.914147474356493,0.603384615384615,0.458921279606488,0.881904393264951
"THBS1-CD47","Thbs1","Cd47","Fzd8",0.00573076923076932,0.822730769230769,0.47571485535885,0.925914457131798,0.817,0.506685235827004,0.912966905360944
"THBS1-ITGA2B","Thbs1","Itga2b","Nrsn1",0.0171153846153846,0.873923076923077,0.643672140588964,0.921656667311786,0.856807692307692,0.254551397721019,0.978652990129669
"THBS1-ITGA3","Thbs1","Itga3","Lrrc4",0.0132307692307692,0.931769230769231,0.397103256983247,0.957809173601703,0.945,0.355930536144278,0.969150377395007
"THBS1-ITGA4","Thbs1","Itga4","Ednrb",0.0303461538461539,0.520346153846154,0.243157886880458,0.894348751693439,0.550692307692308,0.425395481917252,0.881826978904587
"THBS1-ITGA6","Thbs1","Itga6","Unc5c",0.011576923076923,0.534769230769231,0.436805001885975,0.865647377588543,0.546346153846154,0.487030922235605,0.859880007741436
"THBS1-ITGB1","Thbs1","Itgb1","Il2ra",0.000461538461538402,0.945,0.700936253709276,0.96257015676408,0.944538461538462,0.115940701125585,0.989007160828334
"THBS1-ITGB3","Thbs1","Itgb3","Kcnq1",0.00288461538461537,0.930615384615385,0.606103084929383,0.945887362105671,0.927730769230769,0.337828832395903,0.955796400232243
"THBS1-LRP1","Thbs1","Lrp1","Grm3",0.00623076923076926,0.865923076923077,0.548604425339706,0.940352235339656,0.872153846153846,0.210242262602548,0.974511321850203
"THBS1-LRP5","Thbs1","Lrp5","Sorl1",0.0143846153846153,0.761230769230769,0.5235769091128,0.892568221405071,0.775615384615385,0.332994116370361,0.904509386491194
"THBS1-SCARB1","Thbs1","Scarb1","Fap",0.0131538461538461,0.682538461538462,0.344614627101107,0.88471066382814,0.695692307692308,0.364282040128189,0.920108380104509
"THBS1-SDC1","Thbs1","Sdc1","Fzd1",0.00296153846153835,0.513384615384615,0.525694679520082,0.858331720534159,0.516346153846154,0.494670559946581,0.854054577124057
"THBS1-SDC4","Thbs1","Sdc4","Traf2",0.00276923076923064,0.624384615384615,0.645015487974836,0.868318173021095,0.621615384615385,0.433040862637241,0.870795432552739
"THBS1-TNFRSF11B","Thbs1","Tnfrsf11b","Tlr4",0.00584615384615383,0.969384615384615,0.468740061004045,0.978149796787304,0.963538461538462,0.590443452048016,0.964911941165086
"THBS2-CD47","Thbs2","Cd47","Kcnd2",0.0253076923076924,0.668423076923077,0.461973533896087,0.890865105477066,0.693730769230769,0.343030062459532,0.90040642539191
"THBS2-ITGA4","Thbs2","Itga4","Sort1",0.00488461538461538,0.670076923076923,0.306171536220319,0.90119992258564,0.674961538461538,0.379324680746663,0.884071995355138
"THBS2-ITGA6","Thbs2","Itga6","Tgfbr3",0.0200384615384614,0.693153846153846,0.458467619754988,0.87222759821947,0.713192307692308,0.676505942745854,0.865821559899361
"THBS2-ITGB1","Thbs2","Itgb1","Il1rap",0.00134615384615389,0.909423076923077,0.766933223604035,0.940719953551384,0.910769230769231,0.554059746865798,0.935513837816915
"THBS2-NOTCH3","Thbs2","Notch3","Tek",0.012076923076923,0.777230769230769,0.506960210543795,0.892645635765435,0.765153846153846,0.5259444853028,0.881130249661312
"THBS2-NOTCH4","Thbs2","Notch4","Lgr6",0.00657692307692304,0.966153846153846,0.582393588011261,0.968260112250823,0.972730769230769,0.631199931724444,0.978188503967486
"TIMP1-CD63","Timp1","Cd63","Ccrl2",0.000230769230769146,0.998384615384615,0.982680844177171,0.997058254306174,0.998615384615385,0.825271870008888,0.998916198954906
"TIMP2-ITGA3","Timp2","Itga3","Flt4",0.000769230769230855,0.990653846153846,0.661312793544185,0.988407199535514,0.991423076923077,0.766023556989865,0.989703890071608
"TIMP2-ITGB1","Timp2","Itgb1","Fzd3",0.00507692307692309,0.851038461538462,0.814830985664009,0.889239403909425,0.845961538461538,0.474304443349257,0.907335010644475
"TIMP3-AGTR2","Timp3","Agtr2","Itgb6",0.00107692307692309,0.919538461538462,0.591973953711297,0.942732726920844,0.918461538461538,0.207781204476529,0.95614476485388
"TIMP3-KDR","Timp3","Kdr","P2rx7",0.002,0.910230769230769,0.493324957679531,0.922353396555061,0.912230769230769,0.377072489870727,0.959492935939617
"TNC-CNTN1","Tnc","Cntn1","Pde1a",0.00403846153846155,0.906961538461538,0.721270659320046,0.965086123475905,0.911,0.522885347618251,0.923379136829882
"TNC-EGFR","Tnc","Egfr","Cspg4",0.00973076923076921,0.818153846153846,0.470264421661042,0.880452874008129,0.827884615384615,0.520303797257993,0.915463518482678
"TNC-ITGA2","Tnc","Itga2","Cd53",0.000692307692307659,0.975384615384615,0.576412580245571,0.970582543061738,0.976076923076923,0.528715199651903,0.975691890845752
"TNC-ITGA5","Tnc","Itga5","Kcnq3",0.0185384615384615,0.934384615384615,0.6497383513679,0.949951616024773,0.952923076923077,0.625794451577391,0.967853686858912
"TNC-ITGA7","Tnc","Itga7","Tyro3",0.00823076923076915,0.964730769230769,0.6419078208048,0.970524482291465,0.972961538461538,0.623485172197847,0.967079543255274
"TNC-ITGA8","Tnc","Itga8","Mertk",0.00380769230769229,0.904961538461538,0.447750185125681,0.923437197600155,0.908769230769231,0.668915227226758,0.926204760983162
"TNC-ITGA9","Tnc","Itga9","Gpc1",0.0294615384615384,0.505423076923077,0.508402566746025,0.853203019160054,0.534884615384615,0.601942857119298,0.841261854073931
"TNC-ITGAV","Tnc","Itgav","Tmem222",0.0288461538461539,0.721423076923077,0.502299887108034,0.852293400425779,0.750269230769231,0.537369055904542,0.843874588736211
"TNC-ITGB1","Tnc","Itgb1","Cspg4",0.0199230769230769,0.847807692307692,0.597843728760343,0.921559899361332,0.827884615384615,0.520303797257993,0.915463518482678
"TNC-NT5E","Tnc","Nt5e","Gp1ba",0.00015384615384606,0.993615384615385,0.7392099317551,0.992065028062706,0.993461538461539,0.507938239253831,0.995239016837623
"TNC-PTPRB","Tnc","Ptprb","Gjb2",0.0245769230769231,0.944730769230769,0.511812066019666,0.948074317785949,0.969307692307692,0.53140050342614,0.979543255273853
"TNC-PTPRZ1","Tnc","Ptprz1","Thbd",0.0128461538461538,0.843384615384615,0.761480628510143,0.923359783239791,0.830538461538462,0.48164701674248,0.9201277336946
"TNC-SDC1","Tnc","Sdc1","Fzd3",0.0185,0.766807692307692,0.531347372508294,0.870350299980646,0.785307692307692,0.592156399123021,0.871182504354558
"TNC-SDC4","Tnc","Sdc4","Sort1",0.0199230769230768,0.832769230769231,0.528975942248675,0.90582543061738,0.812846153846154,0.559483525163153,0.874472614670021
"TNFSF10-TNFRSF10B","Tnfsf10","Tnfrsf10b","Hfe",0.000615384615384573,0.947153846153846,0.727663090009513,0.989510354170699,0.946538461538462,0.768790519586834,0.990671569576156
"TNFSF10-TNFRSF11B","Tnfsf10","Tnfrsf11b","Il2rg",0.00238461538461532,0.936230769230769,0.694002759638979,0.990129669053609,0.933846153846154,0.824561347794715,0.984671956647958
"TNFSF12-TNFRSF12A","Tnfsf12","Tnfrsf12a","Ptpru",0.00192307692307703,0.678346153846154,0.229762867917915,0.892664989355525,0.680269230769231,0.106536690501007,0.898161408941359
"TNFSF13B-TNFRSF13B","Tnfsf13b","Tnfrsf13b","Lrp2",0.0102307692307692,0.888153846153846,0.104625913801823,0.967892394039094,0.898384615384615,0.231638932805146,0.967718211728276
"TNFSF9-TRAF2","Tnfsf9","Traf2","Scarb1",0.000500000000000056,0.992576923076923,0.775311400011724,0.994851945035804,0.993076923076923,0.732104435218026,0.99518095606735
"TSLP-IL7R","Tslp","Il7r","Npr1",0.00976923076923075,0.935076923076923,0.241063451942894,0.990981227017612,0.944846153846154,0.223481059867633,0.963189471646991
"UBA52-ACVR1","Uba52","Acvr1","Gcgr",0,1,1,1,1,1,1
"UBA52-BMPR1B","Uba52","Bmpr1b","Cd63",0,0.999923076923077,0.999825153504035,0.999845171279272,0.999923076923077,0.999946926488799,0.999845171279272
"UBA52-EGFR","Uba52","Egfr","Art1",0,1,1,1,1,1,1
"UBA52-ERBB2","Uba52","Erbb2","Tnfrsf19",0,1,1,1,1,1,1
"UBA52-FSHR","Uba52","Fshr","Oprl1",0,1,1,1,1,1,1
"UBA52-NOTCH1","Uba52","Notch1","F3",0,1,1,1,1,1,1
"UBA52-TGFBR1","Uba52","Tgfbr1","Itgb1",0,1,1,1,1,1,1
"UBA52-TGFBR2","Uba52","Tgfbr2","Ackr3",0,1,1,1,1,1,1
"VCAM1-ITGA4","Vcam1","Itga4","Cntnap2",0.00203846153846143,0.657269230769231,0.320561226743017,0.865299012966905,0.655230769230769,0.219750960050893,0.880259338107219
"VCAM1-ITGA9","Vcam1","Itga9","Abca1",0.0168846153846153,0.691961538461539,0.499409461059873,0.815715115153861,0.708846153846154,0.477851365913841,0.814418424617767
"VCAM1-ITGAD","Vcam1","Itgad","Acvr1c",0,1,1,1,1,1,1
"VCAM1-ITGB1","Vcam1","Itgb1","Marco",0.00430769230769235,0.936230769230769,0.754052107164924,0.933036578285272,0.940538461538462,0.833140289537335,0.97747242113412
"VCAM1-ITGB2","Vcam1","Itgb2","Nmbr",0.00123076923076926,0.998769230769231,0.877196591127276,0.999303270756725,1,1,1
"VCAN-CD44","Vcan","Cd44","Itgad",3.84615384615428e-05,0.999961538461538,0.999963271818199,0.999922585639636,1,1,1
"VCAN-EGFR","Vcan","Egfr","Cd82",0.00507692307692309,0.916615384615385,0.66680045559521,0.930036771821173,0.921692307692308,0.663577002809403,0.952777240178053
"VCAN-ITGA4","Vcan","Itga4","Ednrb",0.0227692307692308,0.824615384615385,0.584998094041448,0.933984904199729,0.847384615384615,0.512601122024521,0.895258370427714
"VCAN-ITGB1","Vcan","Itgb1","Lrp6",0.0469615384615385,0.779461538461538,0.797483723127459,0.864370040642539,0.826423076923077,0.722905880610889,0.880917360170312
"VCAN-SELL","Vcan","Sell","Tie1",0.00165384615384623,0.976576923076923,0.471860968103767,0.991677956260886,0.974923076923077,0.740258893130945,0.977375653183666
"VCAN-TLR1","Vcan","Tlr1","Gcgr",0,1,1,1,1,1,1
"VCAN-TLR2","Vcan","Tlr2","Nmbr",0.00134615384615389,0.998653846153846,0.846268440596258,0.99818076253145,1,1,1
"VEGFA-EGFR","Vegfa","Egfr","Pecam1",0.0464230769230769,0.502,0.334274263887512,0.847261467002129,0.548423076923077,0.467571429557709,0.828120766402168
"VEGFA-EPHB2","Vegfa","Ephb2","Cd36",0.0331923076923076,0.534538461538462,0.360559824721579,0.82856589897426,0.567730769230769,0.493984628641921,0.888987807238243
"VEGFA-FLT1","Vegfa","Flt1","Tgfbr1",0.00450000000000006,0.750115384615385,0.390032400271067,0.851848267853687,0.745615384615385,0.487150786673609,0.850803173988775
"VEGFA-GPC1","Vegfa","Gpc1","Npr3",0.00257692307692303,0.862,0.570390877066463,0.903870718018192,0.859423076923077,0.491944080354514,0.918366556996323
"VEGFA-ITGA9","Vegfa","Itga9","Itgb8",0.00576923076923075,0.882692307692308,0.615692421178463,0.908070447067931,0.888461538461538,0.301396427613762,0.910412231468937
"VEGFA-ITGAV","Vegfa","Itgav","Notch2",0.00084615384615383,0.744269230769231,0.480919880203914,0.846119605186762,0.743423076923077,0.519324400585722,0.859396167989162
"VEGFA-ITGB1","Vegfa","Itgb1","F2rl3",0.00257692307692314,0.988730769230769,0.897477302586278,0.98571705051287,0.991307692307692,0.40945383862354,0.991852138571705
"VEGFA-KDR","Vegfa","Kdr","Plxnc1",0.0183846153846154,0.684230769230769,0.495553682265815,0.837739500677376,0.702615384615385,0.382249683200222,0.856047996903426
"VEGFA-NRP1","Vegfa","Nrp1","Unc5d",0.0106923076923077,0.750461538461539,0.585495767299332,0.854596477646603,0.761153846153846,0.270261738069127,0.91248306560867
"VEGFA-NRP2","Vegfa","Nrp2","Ackr3",0.0241923076923076,0.684769230769231,0.409799513426395,0.870853493323011,0.708961538461538,0.401533656360404,0.867524675827366
"VEGFA-RET","Vegfa","Ret","Plscr4",0.00284615384615394,0.908192307692308,0.404666208004691,0.957964002322431,0.905346153846154,0.447673131687362,0.919566479581962
"VEGFA-SIRPA","Vegfa","Sirpa","Kcnd2",0.0335769230769232,0.518115384615385,0.351780861304879,0.822682407586607,0.551692307692308,0.364273850580149,0.875072575962841
"VEGFA-TYRO3","Vegfa","Tyro3","Robo1",0.013576923076923,0.880692307692308,0.387184890180251,0.90181923746855,0.867115384615385,0.582821413104882,0.908283336558932
"VEGFB-FLT1","Vegfb","Flt1","Adora1",0.00650000000000006,0.904961538461538,0.474899423496466,0.915153861041223,0.898461538461538,0.692252554698958,0.957402748209793
"VEGFB-NRP1","Vegfb","Nrp1","Itga9",0.00857692307692315,0.6065,0.504795703688511,0.826011225082253,0.597923076923077,0.491024401436738,0.855641571511515
"VEGFB-RET","Vegfb","Ret","Acvr2b",0.000269230769230688,0.977653846153846,0.754600521252764,0.982233404296497,0.977923076923077,0.61040138719062,0.971801819237469
"VEGFB-TYRO3","Vegfb","Tyro3","Acvr1b",0.00176923076923075,0.968538461538462,0.593691716863717,0.962918521385717,0.966769230769231,0.716813736516235,0.962957228565899
"VEGFC-FLT1","Vegfc","Flt1","Fgfr4",0.00546153846153841,0.725653846153846,0.406129635730086,0.856686665376427,0.731115384615385,0.269949340866294,0.919334236500871
"VEGFC-FLT4","Vegfc","Flt4","Plxnc1",0.0250384615384615,0.785384615384615,0.243496980144535,0.895742210179988,0.760346153846154,0.279757030850927,0.872401780530288
